,runtime,certificate,budget,release_day,release_year,result,Mystery,Romance,Sport,Sci-Fi,Family,Horror,Thriller,Musical,Crime,Drama,Fantasy,War,Animation,Music,Adventure,Action,Comedy,Western,Biography,History
4506,106,PG-13,12.0,Friday,2015,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4508,94,PG,30.0,Friday,2015,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4509,93,PG-13,35.0,Friday,2015,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,111,PG,20.0,Friday,2015,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4514,88,R,10.0,Friday,2015,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,88,G,99.0,Friday,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4517,81,R,0.1,Friday,2015,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4518,104,PG,10.0,Friday,2015,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4519,91,R,35.0,Friday,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4520,104,R,8.0,Wednesday,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
4523,101,PG-13,18.0,Friday,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4525,120,PG,3.0,Friday,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4530,123,R,13.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4531,91,PG-13,8.0,Wednesday,2015,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,106,R,15.0,Friday,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4535,106,R,10.0,Friday,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4536,103,PG-13,7.0,Thursday,2015,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4538,107,R,28.0,Friday,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4540,106,PG-13,20.0,Friday,2015,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4543,122,PG,10.0,Friday,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4544,125,R,9.6,Friday,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4547,100,PG-13,12.0,Friday,2015,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4549,79,R,0.6,Friday,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4550,121,PG-13,5.0,Friday,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4552,109,R,11.0,Friday,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4553,105,PG-13,30.0,Friday,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4554,118,PG,20.0,Friday,2015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4556,90,R,1.0,Friday,2016,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4560,103,PG-13,3.2,Friday,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4563,97,PG-13,2.0,Friday,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4570,120,PG-13,2.3,Friday,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4572,123,PG,12.0,Friday,2015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4576,102,PG-13,2.480421,Wednesday,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4583,133,PG-13,200.0,Friday,2016,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4584,123,PG-13,175.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4585,139,R,40.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4586,107,PG,150.0,Wednesday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4587,99,R,60.0,Friday,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4588,106,PG-13,20.0,Friday,2016,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4589,117,PG-13,9.0,Friday,2017,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,114,PG-13,115.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4591,128,PG-13,30.0,Sunday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4592,108,PG,150.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4593,108,R,58.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4594,127,PG-13,110.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
4595,115,PG-13,165.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4596,111,R,38.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4597,116,PG-13,47.0,Friday,2016,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4598,110,PG-13,180.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4599,108,PG,75.0,Wednesday,2016,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4600,128,R,44.0,Friday,2016,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4601,147,PG-13,250.0,Friday,2016,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4602,111,R,4.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4603,132,PG-13,90.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
4604,161,R,46.0,Friday,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4605,132,PG-13,180.0,Friday,2016,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4606,116,PG-13,110.0,Wednesday,2016,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4607,151,PG-13,250.0,Friday,2016,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4608,116,R,50.0,Friday,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4609,127,PG-13,140.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4610,144,PG-13,178.0,Friday,2016,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4611,144,R,50.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4612,122,PG-13,185.0,Friday,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4613,116,R,22.5,Friday,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4614,123,PG-13,160.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4615,112,R,45.0,Friday,2016,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4616,121,PG-13,75.0,Friday,2016,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4617,100,R,20.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4618,127,PG,25.0,Friday,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4619,116,PG-13,144.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4620,98,R,33.0,Friday,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4621,102,R,12.0,Friday,2016,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4622,118,PG-13,12.0,Friday,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4623,89,R,19.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4624,123,PG-13,120.0,Friday,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4625,129,PG-13,90.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4627,107,PG-13,50.0,Friday,2016,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4628,137,R,9.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4629,97,PG,200.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4630,134,R,40.0,Friday,2016,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,88,R,9.9,Friday,2016,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4634,114,R,40.0,Friday,2016,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4635,106,PG,175.0,Friday,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4636,134,R,40.0,Friday,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4637,96,PG-13,30.0,Friday,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4638,92,PG,125.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4639,120,PG-13,165.0,Friday,2016,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4640,117,PG-13,80.0,Friday,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4641,86,PG-13,17.0,Friday,2016,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4642,141,PG-13,30.0,Friday,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4643,120,PG-13,110.0,Friday,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4644,96,PG-13,60.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4645,113,R,31.5,Friday,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4646,103,PG-13,150.0,Friday,2017,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4647,103,PG-13,15.0,Friday,2016,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4648,104,R,9.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4650,124,R,85.0,Wednesday,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4651,107,PG-13,110.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4652,115,PG-13,25.0,Friday,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4653,105,R,45.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4654,102,R,25.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4655,96,PG-13,19.0,Wednesday,2016,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4656,87,PG,75.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4657,97,PG,73.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4658,97,PG-13,10.0,Friday,2016,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4659,106,PG-13,22.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4660,115,PG-13,125.0,Wednesday,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4661,118,PG-13,60.0,Friday,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4662,91,R,35.0,Friday,2017,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4663,107,R,40.0,Friday,2017,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4664,108,PG-13,28.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4665,109,R,15.0,Friday,2017,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4666,81,PG-13,4.9,Friday,2016,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4668,129,R,108.0,Friday,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4670,97,R,3.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4671,115,R,20.0,Friday,2016,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4672,105,PG-13,40.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4673,113,PG,170.0,Friday,2016,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4674,112,PG-13,135.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4676,139,R,50.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4677,97,PG-13,36.0,Friday,2016,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4678,133,R,45.0,Friday,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4681,123,R,35.0,Friday,2016,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4682,92,R,35.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4683,99,PG-13,9.0,Friday,2016,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4684,132,R,13.0,Friday,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4685,92,R,20.0,Friday,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4686,146,R,40.0,Friday,2017,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4687,89,R,5.0,Friday,2017,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4688,112,PG-13,38.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4689,127,R,28.0,Wednesday,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4690,95,PG,145.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4691,123,PG-13,100.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4692,83,R,35.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4694,108,R,10.0,Friday,2016,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4695,118,PG-13,25.0,Friday,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4696,120,R,20.0,Friday,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4698,139,PG-13,24.0,Sunday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4699,133,PG-13,20.0,Friday,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4700,89,R,5.0,Friday,2016,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,100,R,15.0,Friday,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4702,117,R,10.0,Thursday,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4703,95,PG-13,25.0,Friday,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4704,94,PG,105.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4705,110,R,38.0,Friday,2016,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4706,98,R,40.0,Friday,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4707,113,R,40.0,Friday,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4708,111,R,20.0,Friday,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4709,101,PG,60.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4710,117,PG,140.0,Friday,2016,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4711,100,R,9.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4712,108,PG-13,43.0,Friday,2017,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
4713,112,PG-13,18.0,Thursday,2016,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4714,92,R,8.0,Friday,2016,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4715,87,R,20.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4718,119,R,7.0,Friday,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4719,98,R,27.0,Friday,2016,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4721,101,PG-13,50.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4722,87,PG,70.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4723,102,PG,65.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4727,93,PG-13,10.0,Friday,2016,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,92,PG,8.5,Friday,2016,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4729,98,R,30.0,Thursday,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4730,92,R,5.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4731,109,PG,13.0,Wednesday,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4732,99,R,29.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4733,123,PG-13,9.0,Friday,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4734,92,R,26.0,Wednesday,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4735,94,PG-13,18.0,Friday,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4737,92,PG-13,10.0,Friday,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4738,109,PG-13,10.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4740,88,PG-13,3.8,Friday,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4741,92,PG-13,4.0,Friday,2016,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,120,R,15.0,Friday,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4743,117,R,6.0,Friday,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4744,103,PG-13,20.0,Friday,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4745,111,PG-13,17.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4748,112,R,35.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4749,120,R,8.5,Friday,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4750,91,PG-13,5.0,Friday,2016,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,127,PG-13,25.0,Wednesday,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4754,95,PG-13,31.0,Friday,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4756,107,PG-13,20.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4757,98,R,26.0,Friday,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4762,124,PG,15.0,Friday,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4771,99,PG-13,21.5,Friday,2017,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4772,111,PG-13,20.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4773,94,R,0.9,Friday,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4777,107,PG-13,10.0,Friday,2016,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4778,85,R,15.0,Friday,2016,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4779,102,PG-13,40.0,Friday,2016,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4787,125,PG-13,7.590000000000001,Friday,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4788,112,PG-13,1.5,Friday,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4790,90,PG,7.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4791,120,PG,5.0,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4798,96,R,5.0,Friday,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4799,90,PG,60.0,Friday,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4802,130,PG,9.0,Friday,2016,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4803,89,R,0.25,Friday,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4804,85,PG,2.0,Thursday,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4806,98,PG-13,5.0,Friday,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4807,111,PG-13,18.5,Friday,2016,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4808,92,PG,5.0,Friday,2017,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4810,94,PG,20.0,Friday,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4814,84,PG-13,1.5,Friday,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4822,135,R,35.0,Friday,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4823,119,PG-13,90.0,Wednesday,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4824,164,R,150.0,Friday,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4825,152,PG-13,317.0,Friday,2017,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4827,105,PG,84.0,Wednesday,2017,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4828,141,R,104.0,Friday,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4829,130,PG-13,180.0,Friday,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4830,137,PG-13,177.2,Friday,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4831,114,PG-13,55.0,Friday,2017,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4832,105,PG,175.0,Wednesday,2017,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4833,106,PG-13,100.0,Friday,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4834,104,R,4.5,Friday,2017,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4835,113,PG,20.0,Friday,2017,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4836,137,R,97.0,Friday,2017,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4837,120,PG-13,300.0,Friday,2017,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4838,116,R,69.0,Thursday,2017,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4839,136,PG-13,200.0,Friday,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4840,113,R,34.0,Wednesday,2017,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4841,107,R,11.0,Friday,2017,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4842,141,PG-13,149.0,Friday,2017,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
